bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn,contract_type,subscription_age_group,subscription_label
23,1,1.7,0.1,0,1,0,1,1
22,0,7.1,6.0,0,1,0,2,1
0,0,0.0,0.0,0,1,1,1,0
18,0,52.2,3.1,0,0,2,3,1
22,0,5.4,0.4,0,1,0,1,0
23,2,32.0,1.9,0,1,0,1,1
22,0,0.0,0.0,0,1,0,1,0
24,0,2.1,0.2,0,1,0,2,0
0,2,51.7,5.7,1,1,0,1,1
23,0,0.0,0.0,0,1,1,1,0
12,0,7.9,0.5,0,1,0,2,0
24,0,18.4,3.2,0,0,0,3,1
21,1,0.0,0.0,0,1,1,0,0
20,0,2.0,0.1,0,1,0,1,0
24,0,16.8,1.1,0,1,0,1,1
0,0,0.0,0.0,0,1,0,1,0
21,1,8.7,3.2,0,0,2,3,3
35,0,18.6,1.7,0,1,1,1,0
21,1,96.0,5.9,0,1,1,3,3
22,1,0.0,0.0,0,1,0,1,0
17,0,3.8,0.3,0,1,1,2,1
34,0,35.6,2.4,0,1,1,1,1
0,0,0.5,0.1,1,1,0,1,1
23,1,13.1,1.3,0,1,1,1,1
25,0,41.0,2.0,0,1,1,2,1
25,0,35.2,1.5,0,1,0,2,1
22,1,0.0,0.0,0,1,0,1,1
22,0,19.6,1.5,0,1,0,1,1
23,0,12.7,1.3,0,1,0,1,1
21,0,0.0,0.0,0,1,1,0,0
21,0,0.0,0.0,0,1,1,0,3
21,0,9.0,0.5,0,1,0,1,1
20,0,17.2,1.4,0,1,0,2,1
22,0,7.6,0.4,0,1,0,1,3
25,2,22.9,1.1,0,1,1,2,3
37,2,109.2,9.7,0,0,2,3,3
24,0,17.4,2.5,0,1,0,2,1
19,1,29.3,1.9,0,1,1,1,1
18,0,0.0,0.0,0,1,1,1,1
16,0,41.1,3.9,0,1,1,2,3
22,0,30.0,2.8,0,1,0,1,3
21,0,5.7,0.5,0,0,2,3,1
20,0,6.4,1.0,0,1,1,2,1
22,1,37.8,4.6,0,1,1,1,1
22,0,0.0,0.0,0,1,1,1,1
21,0,0.0,0.0,0,1,1,0,0
26,4,31.4,4.3,0,1,0,2,1
24,0,11.7,0.8,0,1,0,2,1
12,0,1.9,0.4,4,0,0,3,3
0,0,2.0,0.2,6,1,0,1,0
25,1,14.2,1.9,0,0,2,3,3
18,0,7.6,0.2,0,1,1,2,1
23,0,12.3,0.5,0,1,0,3,0
21,0,0.0,0.0,0,1,1,0,0
17,0,44.5,2.1,0,0,2,3,3
30,0,14.5,0.7,0,1,0,2,3
23,0,15.1,1.4,0,1,0,1,0
20,0,23.0,1.9,0,1,1,3,1
30,1,93.9,11.5,0,1,1,2,1
15,0,23.2,1.4,0,1,2,3,3
22,0,0.0,0.0,0,1,1,0,0
28,0,175.8,8.2,1,0,2,3,3
22,0,0.0,0.0,0,1,1,1,1
0,2,0.0,0.0,6,1,1,0,0
23,0,14.6,13.8,0,1,0,1,1
25,1,12.2,1.0,0,1,1,2,1
22,1,41.5,2.3,0,0,2,3,1
22,0,0.0,0.0,0,1,1,1,0
36,0,10.6,1.0,1,1,0,1,1
19,0,4.4,0.4,0,1,0,1,0
0,0,0.0,0.0,1,1,1,1,0
21,0,4.6,0.3,0,1,0,1,1
15,0,12.3,0.6,0,0,2,3,3
23,0,58.7,3.1,0,1,0,3,3
16,1,0.0,0.0,0,1,2,0,0
23,1,2.7,0.3,0,1,1,1,3
23,0,0.0,0.0,0,1,1,0,0
12,0,6.1,0.4,0,1,0,1,0
22,1,12.7,1.4,0,1,0,1,0
28,0,76.8,4.9,0,0,2,3,3
21,1,60.0,4.8,0,0,2,3,1
22,0,4.4,0.5,0,1,0,1,1
33,0,6.9,1.6,0,0,0,3,1
18,0,0.0,0.0,0,1,1,0,3
10,0,74.0,4.0,0,0,2,3,3
22,0,17.5,1.3,0,1,0,1,3
0,1,0.0,0.0,7,1,1,0,0
20,0,15.8,1.0,0,1,0,1,1
21,0,7.5,0.8,0,1,0,1,3
18,0,23.9,0.9,0,0,2,3,3
22,0,0.0,0.0,0,1,1,1,1
8,0,20.2,1.0,0,1,1,2,1
22,0,15.2,1.2,0,1,1,1,1
30,4,73.7,7.5,0,1,1,2,1
19,0,44.8,3.7,0,1,1,3,1
55,1,0.0,0.0,0,1,0,0,0
22,0,0.0,0.0,0,1,1,1,1
12,0,33.7,4.2,0,0,2,3,3
23,2,0.0,0.0,0,1,1,0,1
22,0,81.5,10.6,0,0,2,3,3
16,1,11.4,2.2,0,1,0,2,3
24,0,18.3,1.3,0,1,0,2,1
22,0,17.2,1.4,0,1,1,1,1
17,0,0.0,0.0,0,1,2,0,1
11,0,0.6,0.1,0,1,0,3,1
22,0,10.0,0.6,0,1,0,2,1
16,0,57.8,2.1,0,0,2,3,3
16,0,2.6,0.1,0,1,0,1,0
0,0,0.0,0.0,0,1,0,1,1
24,0,26.6,1.1,0,1,0,2,1
0,1,0.0,0.0,5,1,2,0,3
15,2,22.0,2.2,0,0,2,3,3
16,0,0.0,0.0,0,1,1,1,1
0,0,0.0,0.0,3,1,1,1,0
0,0,0.0,0.0,0,1,0,3,1
21,0,0.0,0.0,0,1,1,0,1
17,0,0.0,0.0,0,1,0,1,1
24,7,61.4,3.4,0,0,0,3,1
16,1,70.6,2.6,0,0,2,3,3
16,0,133.7,7.6,0,0,2,3,3
0,0,1.6,0.5,4,1,1,1,3
21,0,53.7,3.3,0,0,2,3,3
24,0,14.3,0.9,0,1,0,1,1
24,0,8.5,1.4,0,1,0,3,1
32,0,11.1,1.1,0,1,0,1,1
14,0,6.8,0.3,0,1,1,1,0
18,0,0.0,0.0,0,1,0,1,1
5,0,0.0,0.0,0,1,0,1,3
22,0,11.4,3.0,0,0,2,3,1
20,0,29.7,3.9,0,1,0,3,1
17,0,0.0,0.0,0,1,1,0,0
18,0,12.8,1.7,0,1,2,3,1
26,0,42.5,3.9,0,1,1,2,1
0,0,0.0,0.0,0,1,0,3,1
11,1,0.0,0.0,0,1,0,0,1
16,0,0.0,0.0,0,1,2,0,1
22,0,15.4,2.1,0,1,0,1,1
9,0,0.5,0.1,0,1,2,0,1
13,0,0.0,0.0,2,1,1,0,0
24,0,9.4,0.6,0,1,0,1,1
23,1,8.9,1.4,0,1,0,2,1
18,0,14.7,0.9,0,1,1,3,1
20,0,42.0,4.7,0,0,2,3,1
22,0,10.8,0.8,0,1,0,1,1
20,0,93.2,5.9,0,0,2,3,1
19,0,5.2,0.1,0,1,1,2,1
18,0,0.0,0.0,0,1,0,0,0
26,0,44.4,2.1,0,1,1,2,1
21,3,5.7,0.8,0,1,0,1,1
23,0,0.0,0.0,0,1,1,1,3
21,0,9.3,1.0,0,0,2,3,1
21,0,30.5,0.7,0,1,0,2,1
26,0,28.2,1.1,0,1,0,2,1
21,0,104.3,7.1,0,0,2,3,3
22,1,134.0,13.4,0,1,1,2,1
36,0,57.4,18.4,0,1,0,1,3
24,2,7.5,0.7,0,1,0,1,1
2,0,0.0,0.0,0,1,1,1,1
26,0,3.0,0.4,0,1,0,3,3
0,0,0.0,0.0,0,1,0,3,1
12,1,65.4,2.2,0,0,2,3,3
21,9,18.8,1.5,0,1,0,2,1
19,1,23.5,2.1,0,0,2,3,3
18,0,0.0,0.0,0,1,0,2,1
24,0,0.0,0.0,0,1,0,2,3
23,0,17.4,0.8,0,1,0,2,0
22,2,0.0,0.0,0,1,1,0,1
21,1,31.1,2.3,0,1,0,1,1
22,0,0.4,0.0,0,1,0,1,1
24,2,2.2,0.1,0,1,0,1,1
21,0,0.0,0.0,0,1,1,0,1
20,0,175.1,10.6,0,0,2,3,1
0,0,0.0,0.0,0,1,0,3,1
23,0,12.5,1.0,0,1,0,1,1
15,0,131.0,11.0,0,0,2,3,3
22,0,100.3,5.8,0,0,0,3,3
20,1,0.0,0.0,0,1,1,0,0
17,0,3.4,1.2,2,1,0,3,3
16,2,82.4,5.3,0,1,1,3,1
24,0,57.5,7.0,0,1,0,2,1
25,0,80.2,7.6,0,0,1,3,3
13,1,15.5,2.3,0,1,1,1,3
24,0,0.0,0.0,0,1,0,2,0
21,0,87.0,7.8,0,0,2,3,1
21,0,37.8,1.5,0,1,1,2,1
21,0,53.6,4.2,0,0,2,3,3
20,1,14.3,1.9,0,1,0,1,1
24,1,56.9,4.4,0,1,0,3,1
4,6,0.0,0.0,0,1,2,0,1
24,0,42.3,3.5,0,0,0,3,3
23,1,19.1,1.5,0,1,0,1,1
23,0,0.0,0.0,0,1,1,1,1
22,0,0.0,0.0,0,1,0,0,3
21,0,0.0,0.0,0,1,1,0,1
17,0,114.0,10.5,0,1,0,3,1
24,0,0.4,0.0,0,1,0,1,1
6,0,34.8,1.7,0,1,2,3,3
25,0,11.1,1.5,0,1,0,1,1
17,0,7.0,0.3,0,1,0,1,1
24,0,5.8,0.5,0,1,0,2,1
21,0,1.6,0.0,0,0,2,3,1
22,0,16.9,0.9,0,1,0,1,1
21,1,5.4,0.4,0,1,0,1,1
23,0,3.6,0.4,0,1,0,1,3
0,0,45.5,10.2,7,1,0,1,3
14,0,12.5,0.5,0,1,0,1,1
17,0,58.2,7.0,0,1,1,3,1
21,0,60.4,4.8,0,0,2,3,1
20,0,51.4,4.1,0,0,2,3,1
0,0,0.0,0.0,6,1,1,1,1
21,0,16.5,2.7,0,0,2,3,3
22,0,109.2,10.7,0,0,2,3,1
22,0,6.0,0.6,0,1,0,1,0
13,0,0.0,0.0,0,1,2,0,0
22,0,29.5,2.5,0,1,0,1,1
22,0,0.0,0.0,0,1,0,1,1
21,0,51.5,3.5,0,0,2,3,3
18,0,49.0,2.8,0,1,1,1,1
33,0,131.5,10.2,0,1,1,3,1
22,0,6.2,0.9,0,1,1,1,0
21,0,30.5,1.4,0,1,1,2,1
26,1,24.1,1.9,0,1,0,2,1
22,0,24.5,1.7,0,1,0,1,1
23,0,1.1,0.0,0,1,0,1,1
19,1,13.5,2.3,0,1,1,2,1
24,0,38.0,6.1,0,1,0,2,3
20,0,55.0,5.3,0,1,1,3,1
21,1,79.0,5.3,0,0,2,3,1
40,1,131.5,5.5,0,0,2,3,3
22,0,0.0,0.0,0,1,2,0,1
17,2,0.0,0.0,0,1,1,0,3
21,0,3.6,0.1,0,1,1,1,1
24,0,10.2,0.9,0,1,0,2,1
21,0,16.2,0.5,0,1,0,1,1
20,1,43.5,3.2,0,0,2,3,1
23,0,23.7,1.6,0,1,0,1,1
24,0,0.0,0.0,0,1,0,1,1
22,0,0.0,0.0,0,1,1,0,1
29,0,3.6,0.2,0,1,1,2,1
24,0,4.1,0.4,0,1,0,2,1
18,0,0.0,0.0,0,1,1,1,1
23,2,3.5,0.2,0,1,0,1,1
22,1,17.1,0.9,0,1,1,3,1
0,0,0.0,0.0,0,1,1,1,0
21,0,5.7,0.3,0,1,0,1,1
24,0,80.5,4.6,0,0,2,3,1
24,0,0.0,0.0,0,1,1,0,1
22,1,41.8,3.1,0,0,1,3,1
19,0,0.0,0.0,0,1,1,1,1
31,0,23.3,2.6,0,1,0,2,3
22,0,3.5,0.4,0,1,1,1,1
23,0,6.5,0.8,0,1,0,1,1
19,1,0.0,0.0,0,1,2,0,1
22,0,22.5,3.7,0,1,1,1,3
24,0,4.0,0.5,0,1,0,1,1
16,0,17.2,0.6,0,1,1,3,1
12,0,35.5,4.9,0,0,2,3,3
23,0,0.9,0.1,0,1,0,1,1
23,0,0.0,0.0,0,1,1,0,1
22,0,86.6,3.7,0,1,0,3,1
24,4,20.3,9.0,0,1,0,1,1
22,0,9.0,1.4,0,1,0,1,1
53,0,22.2,5.4,0,1,0,1,3
19,0,7.7,0.6,0,1,1,2,1
17,0,12.8,0.6,0,1,1,1,1
19,0,13.7,0.9,0,1,0,2,1
18,0,18.1,1.0,0,1,1,1,1
14,4,25.7,0.9,0,1,1,1,3
16,0,0.9,0.2,0,1,1,2,3
19,0,88.7,9.5,0,0,2,3,3
18,0,0.0,0.0,0,1,1,0,3
21,0,15.0,0.9,0,1,0,1,1
26,0,40.3,8.7,0,1,0,2,1
21,0,86.9,5.1,0,0,2,3,1
22,0,0.0,0.0,0,1,1,0,1
46,0,285.2,11.0,0,0,2,3,3
40,0,30.1,3.7,0,1,0,1,0
13,0,34.4,2.4,0,1,0,2,1
40,0,43.4,4.7,0,1,0,1,1
22,0,2.6,0.2,0,1,0,1,1
16,0,0.0,0.0,0,1,1,0,1
21,0,17.5,1.7,0,0,2,3,1
24,0,38.8,3.3,0,1,0,1,0
18,0,2.7,0.1,0,1,0,1,1
22,0,9.7,2.6,0,1,0,1,1
18,0,5.5,0.3,0,1,1,1,0
20,0,0.0,0.0,0,1,1,0,1
26,2,41.6,2.2,0,1,0,2,1
25,0,14.2,1.0,0,1,1,2,1
21,1,6.4,0.5,0,1,0,1,1
23,2,0.0,0.0,0,1,1,0,1
21,0,0.0,0.0,0,1,1,0,1
6,0,110.0,4.1,0,1,2,3,3
17,1,0.0,0.0,0,1,0,1,1
20,0,31.6,5.0,0,0,2,3,1
21,0,52.4,5.5,0,0,2,3,3
24,0,19.0,1.9,0,1,0,1,1
25,0,58.3,4.9,0,0,0,3,1
21,0,1.1,0.1,0,1,0,1,1
16,1,152.5,15.3,0,0,2,3,3
81,0,0.0,0.0,0,1,1,1,1
24,0,43.8,3.5,0,1,0,1,0
23,0,17.3,1.5,0,1,0,1,1
10,0,33.7,2.6,0,0,2,3,3
40,2,35.5,3.1,0,1,1,1,1
16,0,7.2,0.4,0,1,0,1,1
21,0,0.0,0.0,0,1,1,1,1
0,0,0.0,0.0,0,1,0,3,1
23,0,34.6,4.3,0,1,0,1,1
26,0,28.0,2.8,0,1,1,2,1
14,1,47.0,3.3,0,0,2,3,3
22,0,1.8,0.1,0,1,0,1,1
21,0,73.2,4.1,0,0,2,3,1
21,0,0.0,0.0,0,1,0,1,1
17,0,0.0,0.0,0,1,1,1,1
22,0,2.9,0.1,0,1,1,3,1
22,0,43.0,1.8,0,0,2,3,1
23,0,8.1,0.9,0,1,1,1,1
23,0,6.4,0.5,0,1,0,1,1
23,0,34.8,4.2,0,1,0,3,3
39,0,63.1,2.2,0,1,0,1,0
38,0,73.7,5.4,0,1,1,1,1
23,0,25.5,1.0,0,1,1,2,1
19,0,0.0,0.0,0,1,1,0,1
24,0,16.8,2.6,0,1,0,1,1
7,0,39.6,2.5,0,1,1,2,3
18,0,0.0,0.0,0,1,1,0,1
27,1,14.4,3.0,0,1,0,1,3
22,0,1.8,0.1,0,0,2,3,3
18,0,1.9,0.1,0,1,0,1,1
19,0,0.0,0.0,0,1,2,0,1
22,0,2.3,0.3,0,1,1,1,1
16,0,0.0,0.0,0,1,1,0,1
21,1,0.0,0.0,0,1,0,0,3
21,0,39.9,1.8,0,0,2,3,1
0,0,24.0,1.4,0,1,0,1,1
19,0,20.0,1.2,0,1,0,2,1
22,0,5.9,0.5,0,1,1,1,1
50,0,0.0,0.0,0,1,0,1,3
21,1,5.7,0.5,0,1,0,1,1
20,0,5.0,0.5,0,1,0,1,1
21,0,26.3,2.2,0,0,2,3,3
25,0,5.7,0.5,0,1,1,2,1
16,0,18.1,0.7,0,1,1,1,1
18,1,93.0,5.7,0,1,0,3,3
24,1,68.2,3.4,0,0,2,3,3
14,0,4.6,0.4,0,1,1,1,1
21,2,3.4,0.3,0,1,1,1,1
29,0,99.1,9.7,0,1,0,2,3
18,0,0.0,0.0,0,1,1,1,1
22,0,70.7,4.7,0,0,2,3,1
22,0,61.3,4.7,0,0,2,3,3
24,0,21.1,3.7,0,1,0,2,1
28,0,18.0,0.4,0,0,0,3,3
20,0,4.5,0.3,0,1,1,1,1
21,0,8.4,1.2,0,0,2,3,1
21,0,12.2,0.9,0,1,1,3,1
24,0,17.5,2.1,0,1,0,3,1
11,0,3.1,0.4,0,1,1,1,3
22,0,0.0,0.0,0,1,1,0,1
19,0,0.0,0.0,0,1,0,1,0
23,0,2.4,0.1,0,1,0,1,1
15,0,60.7,1.4,0,0,2,3,3
10,0,51.6,2.6,0,0,2,3,3
24,0,7.4,0.6,0,1,0,1,1
17,0,7.8,1.0,4,1,0,2,3
8,2,10.1,1.4,0,1,2,3,3
29,0,6.2,0.4,0,1,1,2,1
12,0,42.3,2.8,0,0,2,3,1
15,0,3.5,0.2,0,1,0,1,1
19,1,30.8,5.8,0,1,1,2,1
22,0,0.0,0.0,0,1,1,1,1
22,0,0.0,0.0,0,1,1,1,1
23,0,0.0,0.0,0,1,0,1,3
25,0,50.7,5.6,0,0,2,3,3
23,2,12.3,0.8,0,1,1,1,1
23,0,78.8,30.7,0,1,1,1,1
0,0,1.1,0.2,0,1,0,2,1
40,0,28.6,2.2,0,1,0,1,0
28,0,34.3,2.3,0,1,1,3,0
23,0,30.9,2.4,0,1,0,1,1
20,0,48.4,6.5,0,1,0,3,0
22,0,0.0,0.0,0,1,0,1,1
0,0,0.0,0.0,0,1,1,1,0
17,1,5.9,0.6,0,1,0,1,0
22,0,92.2,6.3,0,1,1,3,1
19,4,54.4,5.9,0,1,0,2,1
0,0,0.0,0.0,0,1,1,1,0
23,0,12.9,0.9,0,1,0,1,3
16,0,0.0,0.0,0,1,1,1,1
20,0,4.9,0.5,0,1,0,2,1
24,2,27.7,1.8,0,1,0,1,1
22,1,137.4,11.5,0,0,2,3,3
22,0,3.0,0.1,0,1,0,1,0
0,0,2.6,0.3,7,1,0,1,3
10,0,0.8,0.1,1,1,0,2,1
21,0,3.2,0.3,0,1,0,1,0
17,0,18.5,3.3,0,1,0,1,1
24,1,8.8,0.9,0,1,0,2,1
33,0,15.1,1.6,0,1,0,3,1
24,0,9.9,0.7,0,1,0,1,1
19,0,0.0,0.0,0,1,1,1,1
20,3,29.4,2.1,0,0,2,3,1
20,0,33.7,0.7,0,1,0,3,0
25,0,9.2,1.1,0,1,1,2,3
19,1,0.0,0.0,0,1,1,1,1
20,0,138.9,6.8,0,0,2,3,3
28,0,22.7,2.1,0,1,0,1,1
20,0,145.6,2.6,0,0,2,3,3
0,0,4.0,0.2,0,1,0,1,3
21,0,74.4,7.5,0,0,2,3,3
19,0,0.0,0.0,0,1,1,0,1
20,0,13.9,0.8,0,1,0,1,1
21,0,8.5,0.6,0,1,0,1,1
19,0,0.0,0.0,0,1,1,0,1
18,0,58.7,2.7,0,0,0,3,1
22,0,10.1,0.9,0,1,0,1,1
0,0,0.0,0.0,0,1,0,1,0
21,1,0.0,0.0,0,1,1,0,1
21,0,20.3,2.8,0,1,0,3,3
17,0,29.4,3.1,0,0,2,3,3
26,0,110.7,7.2,0,1,1,2,3
20,1,0.0,0.0,0,1,1,1,0
0,0,3.0,0.3,6,1,1,1,3
35,0,17.0,1.9,0,1,0,1,1
26,0,37.5,1.7,0,0,2,3,1
21,0,0.0,0.0,0,1,0,1,1
20,0,9.0,0.7,0,1,0,1,1
20,2,98.8,14.3,0,0,2,3,1
8,0,27.8,2.5,0,1,0,2,1
21,0,38.2,3.2,0,0,2,3,3
19,0,0.0,0.0,2,1,1,0,0
20,0,0.0,0.0,0,1,1,1,1
38,0,48.1,3.3,0,1,0,1,0
21,0,0.0,0.0,0,1,1,1,1
21,0,68.6,10.9,0,0,2,3,1
21,0,14.2,0.9,0,1,0,3,1
24,0,10.7,1.5,0,1,0,1,1
22,1,0.0,0.0,0,1,0,0,1
22,0,13.3,1.2,0,1,0,1,1
21,0,2.1,0.2,0,1,0,1,1
21,1,86.5,10.4,0,0,2,3,3
19,0,0.0,0.0,0,1,1,0,1
22,0,25.3,2.7,0,1,0,1,0
18,0,0.0,0.0,0,1,1,1,1
21,0,0.0,0.0,0,1,0,1,3
21,0,0.0,0.0,0,1,1,1,0
0,0,32.6,5.1,7,1,0,1,0
18,0,21.1,1.4,0,1,0,1,1
19,0,0.0,0.0,0,1,0,0,1
23,0,2.4,0.2,0,1,1,1,1
38,0,79.8,7.7,0,1,0,1,0
25,0,56.9,4.3,0,0,0,3,3
21,0,0.0,0.0,0,1,1,1,0
26,0,57.5,3.0,0,1,1,2,1
39,1,59.5,4.5,0,1,1,2,3
17,0,0.0,0.0,0,1,1,0,1
15,1,20.3,1.9,0,0,2,3,3
16,1,6.7,0.7,0,1,1,1,3
19,0,0.0,0.0,0,1,1,0,1
23,0,3.1,0.2,0,1,1,1,1
16,2,56.2,9.3,0,0,2,3,3
22,0,36.0,2.6,0,0,2,3,1
20,0,206.4,6.8,0,0,2,3,3
22,0,88.6,19.1,0,0,2,3,3
21,0,1.9,0.1,0,1,0,1,0
23,0,0.0,0.0,0,1,1,1,1
21,2,0.0,0.0,0,1,1,0,0
11,0,4.5,0.4,0,1,1,3,1
23,0,0.0,0.0,0,1,1,1,1
22,0,5.1,0.3,0,1,0,1,1
22,0,42.5,2.0,0,1,1,3,1
16,0,11.5,1.2,0,0,2,3,3
23,0,10.1,0.5,0,1,1,1,1
37,0,18.7,2.0,0,1,0,1,0
21,0,8.9,0.7,0,1,0,1,1
24,0,21.0,1.1,0,1,0,1,1
21,0,7.8,0.6,0,0,2,3,1
20,0,123.5,13.1,0,0,2,3,1
0,0,0.0,0.0,0,1,1,1,1
0,0,0.0,0.0,2,1,0,0,3
21,0,30.3,1.2,0,1,1,2,1
21,0,6.2,0.4,0,1,0,1,0
21,1,0.0,0.0,0,1,0,1,0
21,1,0.0,0.0,0,1,1,0,1
20,0,133.4,29.0,0,0,2,3,3
16,0,0.0,0.0,0,1,1,0,1
21,0,0.0,0.0,0,1,1,0,1
24,1,17.5,0.8,0,0,0,3,3
30,0,83.8,24.8,0,1,0,2,1
17,0,23.0,1.0,0,1,0,3,1
24,0,68.2,3.9,0,0,0,3,1
30,0,49.3,2.0,0,0,2,3,3
20,0,12.9,2.2,0,0,2,3,3
18,0,0.0,0.0,0,1,1,1,0
22,0,0.0,0.0,0,1,1,0,0
23,0,0.0,0.0,0,1,1,0,1
24,0,3.1,0.7,0,1,0,2,1
0,0,1.9,0.3,4,1,0,1,1
24,0,4.8,0.2,0,1,0,1,1
61,0,57.5,8.2,0,1,1,1,1
14,0,33.4,4.6,0,1,1,2,1
24,1,17.1,1.5,0,1,0,2,0
19,0,10.7,0.3,0,1,1,2,1
21,0,0.0,0.0,0,1,1,0,1
23,0,8.2,0.4,0,1,1,1,1
14,1,16.0,1.4,0,1,1,1,1
24,0,0.0,0.0,0,1,0,1,1
23,0,9.9,0.6,0,1,0,1,0
20,0,0.0,0.0,0,1,1,0,0
22,0,7.6,0.7,0,1,1,1,1
21,0,13.6,1.1,0,1,0,1,0
21,0,0.0,0.0,0,1,1,0,1
21,0,4.5,0.3,0,1,0,1,3
21,0,0.4,0.1,0,1,1,1,1
21,0,16.9,0.7,0,1,0,1,1
0,0,0.0,0.0,6,1,1,0,0
20,0,0.0,0.0,0,1,1,0,1
20,0,0.0,0.0,0,1,0,1,1
20,0,73.1,8.3,0,0,0,3,3
26,0,21.8,2.1,0,1,1,2,1
17,0,0.0,0.0,0,1,2,0,0
14,0,6.1,0.4,0,1,1,1,0
22,0,10.4,0.6,0,1,0,1,1
21,0,11.5,0.5,0,1,0,1,1
33,1,79.1,3.5,0,1,0,3,0
24,0,16.0,1.8,0,1,0,1,0
14,0,0.0,0.0,0,1,1,0,0
14,1,0.0,0.0,0,1,0,0,0
49,0,62.1,4.5,0,1,0,1,1
14,0,28.6,0.7,0,1,1,1,1
18,0,0.0,0.0,0,1,1,0,3
23,0,26.1,2.1,0,1,1,1,0
22,0,3.6,0.4,0,1,0,1,1
17,0,15.5,0.9,0,1,1,3,1
13,0,38.9,2.4,0,1,0,2,1
24,0,4.4,0.5,0,1,0,1,0
20,0,20.3,3.0,0,1,0,1,0
20,0,0.0,0.0,0,1,1,0,0
21,0,37.4,4.8,0,1,0,1,3
22,0,0.0,0.0,0,1,1,0,0
21,0,178.8,7.9,0,0,2,3,1
25,1,17.3,0.8,0,0,2,3,0
22,0,0.0,0.0,0,1,1,0,0
21,0,4.4,0.1,0,0,2,3,1
18,0,5.0,0.4,0,1,0,1,1
18,0,0.0,0.0,0,1,1,1,1
22,0,9.5,0.6,0,1,0,1,0
18,0,0.0,0.0,0,1,2,0,3
18,0,28.8,3.3,0,0,2,3,3
23,0,0.0,0.0,0,1,1,1,1
19,0,0.0,0.0,0,1,0,1,1
19,0,8.0,1.0,2,1,0,1,1
19,0,186.0,10.6,0,0,2,3,3
23,0,0.0,0.0,0,1,1,0,0
16,2,8.3,0.9,0,1,1,2,3
14,0,0.0,0.0,0,1,0,0,3
12,0,54.8,6.3,0,0,2,3,3
18,0,0.0,0.0,0,1,1,1,1
22,0,13.7,1.0,0,1,0,1,0
21,0,10.9,1.0,0,0,2,3,3
21,0,0.0,0.0,0,1,1,0,0
20,0,8.2,0.5,0,1,0,2,1
21,0,2.3,0.5,0,1,0,1,1
18,0,0.0,0.0,0,1,1,1,0
22,0,12.4,0.6,0,1,0,2,0
23,0,6.0,0.4,0,1,1,1,0
26,0,1.8,0.4,0,1,1,2,1
16,0,0.0,0.0,0,1,1,0,0
16,0,0.0,0.0,0,1,0,2,1
27,0,29.1,1.5,0,1,0,2,1
22,1,26.9,1.4,0,1,0,1,0
24,0,36.6,3.3,0,1,0,1,1
10,0,0.7,0.1,1,1,0,1,1
22,0,131.9,11.6,2,0,2,3,3
16,0,12.8,1.3,0,1,0,2,3
35,1,42.3,6.9,0,1,0,1,1
15,0,67.8,3.2,2,0,2,3,3
0,0,0.0,0.0,4,1,2,0,0
17,0,0.0,0.0,0,1,1,0,1
20,4,0.0,0.0,0,1,1,0,0
27,0,26.4,3.9,0,1,2,3,3
0,0,0.0,0.0,0,1,0,3,1
24,0,19.6,2.3,0,1,0,2,1
23,0,27.1,3.6,0,1,0,1,1
21,0,0.0,0.0,0,1,0,0,0
23,0,0.0,0.0,0,1,1,0,1
27,2,50.3,4.4,0,1,0,2,1
20,0,12.5,1.3,0,1,0,1,1
4,1,15.8,1.0,0,1,2,3,1
22,0,16.9,1.0,0,1,0,1,3
22,0,3.2,0.2,0,1,0,1,1
20,0,152.1,10.3,0,0,2,3,1
17,0,6.5,0.9,0,1,1,1,0
24,0,10.5,0.7,0,1,0,2,1
23,3,0.0,0.0,0,1,1,1,1
23,0,4.1,0.3,0,1,0,1,1
20,0,4.3,0.3,0,1,0,2,1
19,0,0.0,0.0,0,1,1,1,1
38,0,0.0,0.0,0,1,1,1,1
22,0,15.1,0.7,0,1,1,1,0
23,0,0.0,0.0,0,1,1,0,1
0,0,3.1,0.2,7,1,0,1,1
23,0,13.2,0.6,0,1,0,1,1
21,0,0.0,0.0,0,1,1,0,0
0,0,57.2,2.4,0,1,0,1,1
18,0,0.0,0.0,0,1,1,0,1
20,0,15.1,0.5,0,1,1,2,1
22,4,18.7,0.6,0,1,0,1,1
23,0,18.9,3.8,0,1,0,1,0
23,0,1.1,0.1,0,1,1,1,1
34,1,14.0,0.8,0,1,1,1,1
20,0,13.4,0.9,0,1,0,1,1
22,0,7.0,0.4,0,1,0,1,1
21,0,6.7,0.4,0,1,1,1,1
12,0,78.0,8.3,0,0,2,3,3
18,0,0.0,0.0,0,1,0,0,0
22,0,0.0,0.0,0,1,1,1,1
21,0,17.2,1.6,0,1,0,1,1
24,0,261.0,12.0,0,0,2,3,3
22,1,11.9,1.3,0,1,1,1,3
16,1,0.0,0.0,0,1,0,0,0
22,0,0.0,0.0,0,1,1,1,1
21,0,39.7,3.9,0,0,2,3,1
18,0,0.0,0.0,0,1,1,1,0
19,0,7.7,0.3,0,1,1,2,1
25,0,66.9,3.1,0,0,2,3,0
22,1,7.5,0.5,0,1,0,1,1
22,1,53.5,3.1,0,1,1,3,1
22,2,10.0,0.9,0,1,0,1,0
20,0,6.1,0.5,0,1,1,1,1
31,0,3.8,0.8,0,1,0,1,0
25,0,18.6,2.1,0,1,0,3,1
